customer_id,loyalty_tier,tier_numeric,home_airport,age,gender,preferred_cabin,enrolment_date,membership_months,loyalty_points,last_flight_date,recency_days,frequency,monetary_total_inr,avg_fare_inr,avg_ancillary_inr,cabin_upgrade_ratio,route_diversity,avg_booking_lead_days,business_travel_ratio,on_time_experience_pct,avg_nps,avg_satisfaction,recommendation_rate,feedback_count,value_score,loyalty_score,engagement_score,r_score,f_score,m_score,rfm_score
CUST000111,Bronze,1,HYD,44.0,Other,Economy,2020-02-25,58.2,2560,2024-12-15,17,11,713264.31,64842.21,5711.8,0.1818,10,83.5,0.2727,100.0,8.0,3.5,1.0,1,0.0687,0.244,0.7888,4,3,3,10
CUST000112,Gold,3,SIN,45.0,M,Business,2020-11-07,49.8,63434,2024-12-20,12,41,3825814.96,93312.56,6489.92,0.439,25,96.5,0.3171,82.93,7.47,3.91,0.6471,17,0.3464,0.5154,0.7152,5,5,5,15
CUST000113,Gold,3,JFK,73.0,Other,Business,2022-01-11,35.7,64348,2024-12-18,14,33,3960973.61,120029.5,9583.61,0.4242,22,77.0,0.3939,78.79,7.27,3.97,0.6364,11,0.306,0.4431,0.7098,5,5,5,15
CUST000114,Gold,3,AUH,60.0,F,Economy,2022-06-10,30.7,49088,2024-12-27,5,27,2889834.64,107030.91,9007.0,0.5185,20,90.3,0.3333,88.89,6.57,3.99,0.4286,7,0.2348,0.3965,0.6316,5,5,5,15
CUST000115,Silver,2,NBO,67.0,Other,Economy,2020-02-11,58.7,5860,2024-12-18,14,23,1172648.06,50984.7,3152.77,0.1739,17,91.9,0.1304,86.96,7.5,3.73,0.6667,6,0.1523,0.3678,0.7056,5,4,4,13
CUST000116,Bronze,1,DEL,39.0,F,Economy,2023-08-12,16.7,1173,2024-04-13,263,6,116298.12,19383.02,1197.72,0.0,5,107.8,0.3333,83.33,5.5,3.1,0.0,2,0.0197,0.0256,0.4038,1,1,1,3
CUST000117,Bronze,1,DXB,65.0,Other,Economy,2022-04-03,33.0,3716,2024-12-14,18,9,348703.99,38744.89,2641.19,0.1111,8,70.0,0.5556,88.89,6.0,2.9,0.0,3,0.0447,0.1141,0.4062,4,2,2,8
CUST000118,Bronze,1,MAA,23.0,M,Economy,2020-04-16,56.5,407,2024-09-24,99,5,162884.9,32576.98,2470.98,0.0,5,68.0,0.2,60.0,7.0,3.9,0.0,1,0.0157,0.2323,0.5337,2,1,1,4
CUST000119,Bronze,1,SYD,35.0,M,Economy,2020-03-13,57.7,3521,2024-12-10,22,11,300904.3,27354.94,1740.75,0.0,11,119.7,0.3636,81.82,7.33,3.13,0.3333,3,0.0543,0.2427,0.5629,4,3,2,9
CUST000120,Platinum,4,BKK,20.0,M,First,2022-10-26,26.2,154015,2024-12-31,1,57,8840018.73,155088.05,11048.98,0.7719,27,107.1,0.2807,78.95,7.6,4.09,0.9,20,0.6116,0.6308,0.7994,5,5,5,15
CUST000121,Silver,2,ORD,25.0,M,Economy,2020-01-21,59.4,9233,2024-09-30,93,14,486955.21,34782.51,2490.33,0.0714,13,74.6,0.4286,78.57,6.33,2.97,0.3333,3,0.0777,0.376,0.5089,2,3,3,8
CUST000122,Bronze,1,BOM,22.0,F,Economy,2021-08-05,40.9,3766,2024-11-05,57,9,886549.43,98505.49,8772.22,0.2222,8,71.9,0.4444,77.78,6.0,3.33,0.0,4,0.0635,0.1554,0.4439,3,2,3,8
CUST000123,Bronze,1,BKK,36.0,M,Economy,2020-02-19,58.4,2660,2024-11-08,54,3,94066.37,31355.46,773.36,0.0,3,23.7,0.3333,66.67,5.0,2.8,0.0,1,0.002,0.2452,0.3575,3,1,1,5
CUST000124,Silver,2,BKK,45.0,Other,Premium Economy,2022-10-05,26.9,15167,2024-06-08,207,21,983353.02,46826.33,3828.08,0.1905,18,66.8,0.3333,85.71,6.38,3.15,0.375,8,0.1345,0.2143,0.5371,1,4,4,9
CUST000125,Silver,2,SYD,58.0,M,Economy,2020-05-20,55.4,16504,2024-10-12,81,9,496202.7,55133.63,5301.78,0.2222,8,97.7,0.3333,77.78,5.33,3.5,0.3333,3,0.0498,0.3649,0.5153,3,2,3,8
CUST000126,Bronze,1,NBO,30.0,M,Economy,2021-05-26,43.2,617,2024-12-31,1,3,97752.77,32584.26,1718.53,0.0,3,93.0,0.3333,66.67,,,,0,0.0021,0.1631,,5,1,1,7
CUST000127,Bronze,1,NBO,59.0,Other,Economy,2021-05-16,43.6,2589,2023-09-12,477,5,107159.62,21431.92,1642.78,0.0,5,72.2,0.2,80.0,,,,0,0.0137,0.1679,,1,1,1,3
CUST000128,Bronze,1,SYD,21.0,F,Economy,2021-12-07,36.8,3782,2024-12-07,25,9,212538.23,23615.36,1903.09,0.0,7,92.8,0.5556,77.78,6.0,2.65,0.0,2,0.0399,0.134,0.3844,4,2,1,7
CUST000129,Silver,2,BKK,56.0,Other,Economy,2020-10-18,50.5,6344,2024-11-06,56,10,303997.72,30399.77,1903.46,0.0,7,93.7,0.4,90.0,6.5,3.0,0.0,2,0.0488,0.3256,0.435,3,3,2,8
CUST000130,Silver,2,BOM,50.0,M,Economy,2023-01-13,23.6,7763,2024-12-16,16,19,1057949.82,55681.57,4385.43,0.1579,15,90.6,0.3158,78.95,5.8,3.0,0.4,5,0.1258,0.1871,0.507,5,4,4,13
CUST000131,Bronze,1,NBO,51.0,Other,Economy,2022-02-08,34.8,3054,2023-08-09,511,4,108307.66,27076.92,1943.12,0.0,4,78.0,0.5,100.0,5.5,3.6,0.0,2,0.0081,0.1226,0.4475,1,1,1,3
CUST000132,Silver,2,HYD,22.0,F,Business,2020-04-27,56.2,14310,2024-09-16,107,10,649831.42,64983.14,3327.51,0.3,9,81.8,0.3,70.0,6.67,3.4,0.6667,6,0.0608,0.3661,0.6435,2,3,3,8
CUST000133,Gold,3,MAA,55.0,Other,Premium Economy,2020-01-11,59.7,33450,2024-09-06,117,30,3363656.65,112121.89,10326.01,0.4,18,102.6,0.2,86.67,6.6,3.72,0.4,5,0.2683,0.5268,0.602,2,5,5,12
CUST000134,Bronze,1,SYD,70.0,M,Economy,2021-12-20,36.4,3468,2024-12-31,1,7,320715.91,45816.56,4405.31,0.1429,6,103.3,0.1429,85.71,7.0,2.93,0.0,3,0.0324,0.1315,0.4489,5,2,2,9
CUST000135,Bronze,1,DXB,67.0,F,Economy,2023-06-08,18.8,1126,2024-04-05,271,3,70026.22,23342.07,2135.98,0.0,2,94.7,0.6667,100.0,7.0,3.1,0.0,1,0.0012,0.0365,0.4637,1,1,1,3
CUST000136,Gold,3,CDG,20.0,Other,Business,2023-02-03,22.9,49688,2024-12-25,7,27,3037634.84,112504.99,7538.4,0.4444,19,90.4,0.4074,92.59,7.0,4.24,0.8,5,0.24,0.3565,0.7635,5,5,5,15
CUST000137,Bronze,1,BOM,64.0,F,Economy,2021-06-26,42.2,1945,2024-10-11,82,4,112179.48,28044.87,1655.79,0.0,4,93.0,0.0,75.0,5.0,3.7,0.0,1,0.0083,0.1597,0.4363,2,1,1,4
CUST000138,Silver,2,SIN,75.0,M,Economy,2022-06-03,31.0,19437,2024-12-01,31,14,816289.14,58306.37,3983.91,0.2143,12,88.1,0.2857,85.71,6.0,3.35,0.5,2,0.0892,0.2415,0.5706,4,3,3,10
CUST000139,Bronze,1,NBO,70.0,M,Business,2021-12-02,37.0,2048,2024-10-18,75,7,169278.95,24182.71,1302.54,0.0,6,107.0,0.2857,71.43,,,,0,0.0272,0.1327,,3,2,1,6
CUST000140,Bronze,1,FRA,72.0,M,Economy,2023-03-06,21.9,1313,2024-03-09,298,5,165043.85,33008.77,3475.09,0.0,5,102.6,0.2,60.0,7.0,3.4,0.0,1,0.0157,0.0529,0.49,1,1,1,3
CUST000141,Bronze,1,DEL,74.0,F,Economy,2021-11-02,38.0,3247,2024-05-11,235,11,463162.83,42105.71,3755.22,0.0909,9,88.6,0.2727,100.0,5.0,3.35,0.0,2,0.06,0.1395,0.4056,1,3,3,7
CUST000142,Bronze,1,JNB,24.0,Other,Premium Economy,2021-05-09,43.8,1196,2024-11-02,60,4,315412.23,78853.06,6958.09,0.25,4,62.2,0.5,100.0,8.0,2.8,0.0,1,0.0154,0.1671,0.4775,3,1,2,6
CUST000143,Gold,3,DEL,46.0,Other,First,2023-03-01,22.1,39133,2024-12-02,30,41,4760904.85,116119.63,7952.66,0.6098,23,90.9,0.2195,82.93,6.55,3.7,0.7273,11,0.3791,0.3382,0.6801,4,5,5,14
CUST000144,Bronze,1,FRA,45.0,M,Economy,2020-06-02,55.0,998,2024-08-12,142,10,352516.49,35251.65,1462.98,0.1,10,94.1,0.1,60.0,5.33,3.03,0.0,3,0.0505,0.2252,0.3908,2,3,2,7
CUST000145,Silver,2,DEL,56.0,Other,Economy,2022-05-15,31.6,12927,2024-08-27,127,17,1214055.78,71415.05,3330.52,0.1765,15,96.9,0.3529,88.24,6.5,3.45,0.0,2,0.12,0.2358,0.4744,2,4,4,10
CUST000146,Silver,2,CCU,54.0,F,Economy,2021-01-19,47.4,22153,2024-08-27,127,11,842789.73,76617.25,6117.75,0.2727,10,95.5,0.5455,90.91,6.8,3.58,0.6,5,0.0732,0.3307,0.6477,2,3,3,8
CUST000147,Bronze,1,ORD,19.0,F,Economy,2023-11-29,13.1,3169,2024-10-22,71,10,450126.03,45012.6,2631.19,0.1,9,110.6,0.4,60.0,6.0,3.57,0.0,3,0.0539,0.0095,0.4649,3,3,3,9
CUST000148,Bronze,1,JNB,64.0,Other,Economy,2022-01-10,35.7,4766,2024-11-13,49,6,119372.21,19895.37,1164.53,0.0,6,68.5,0.1667,100.0,5.0,2.93,0.0,3,0.0198,0.1296,0.3689,3,1,1,5
CUST000149,Platinum,4,LAX,71.0,Other,Business,2021-06-08,42.8,91541,2024-12-18,14,74,14686935.87,198472.11,16069.86,0.7973,36,89.7,0.2162,75.68,7.55,4.08,0.8636,22,0.9116,0.6334,0.7874,5,5,5,15
CUST000150,Platinum,4,CDG,74.0,M,First,2022-08-01,29.0,199098,2024-12-23,9,32,5678162.65,177442.58,13045.84,0.8438,23,86.2,0.1875,84.38,8.33,4.26,1.0,12,0.3604,0.7061,0.8684,5,5,5,15
CUST000151,Bronze,1,JNB,40.0,M,Economy,2021-07-15,41.6,1019,2024-11-27,35,6,180366.32,30061.05,3190.05,0.0,5,82.7,0.1667,83.33,5.5,2.6,0.0,2,0.0219,0.1553,0.36,4,1,1,6
CUST000152,Gold,3,SIN,62.0,F,Premium Economy,2021-08-15,40.6,30414,2024-11-28,34,29,3160256.64,108974.37,7441.18,0.4483,20,86.1,0.2759,82.76,5.67,3.45,0.3333,6,0.2555,0.423,0.5245,4,5,5,14
CUST000153,Bronze,1,HYD,36.0,F,Economy,2021-08-12,40.7,2421,2024-09-10,113,4,78461.05,19615.26,1676.61,0.0,4,115.0,0.25,75.0,,,,0,0.0071,0.1525,,2,1,1,4
CUST000154,Silver,2,SIN,20.0,Other,Premium Economy,2023-09-06,15.9,13996,2024-12-12,20,21,1121719.19,53415.2,4139.58,0.0952,16,99.2,0.2857,95.24,6.14,3.54,0.4286,7,0.1393,0.1553,0.575,4,4,4,12
CUST000155,Platinum,4,CCU,50.0,Other,Premium Economy,2021-07-18,41.5,279816,2024-12-24,8,49,9886802.82,201771.49,12303.48,0.8776,31,93.6,0.1633,83.67,8.07,4.32,0.8571,14,0.6031,0.8799,0.8276,5,5,5,15
CUST000156,Bronze,1,ICN,41.0,F,Economy,2021-07-06,41.9,1256,2024-11-18,44,11,362233.09,32930.28,1865.84,0.0,9,83.3,0.2727,81.82,7.0,3.1,0.0,1,0.0564,0.1572,0.4637,3,3,2,8
CUST000157,Bronze,1,JNB,43.0,F,Economy,2021-03-15,45.6,929,2023-09-29,460,3,60580.21,20193.4,859.86,0.0,3,57.0,0.0,100.0,,,,0,0.0008,0.1761,,1,1,1,3
CUST000158,Bronze,1,LAX,34.0,F,Economy,2023-03-30,21.1,2339,2024-03-01,306,5,277035.61,55407.12,3200.71,0.2,5,106.6,0.2,80.0,5.0,2.9,0.0,3,0.0197,0.0501,0.3662,1,1,2,4
CUST000159,Silver,2,CDG,23.0,Other,Premium Economy,2022-04-27,32.2,23022,2024-11-03,59,10,574574.22,57457.42,4304.01,0.2,8,91.2,0.3,70.0,6.0,3.27,0.5,4,0.0582,0.2525,0.5636,3,3,3,9
CUST000160,Bronze,1,SYD,68.0,F,Economy,2021-03-26,45.2,1646,2024-05-05,241,4,186596.57,46649.14,2292.01,0.0,4,30.8,0.5,75.0,5.0,2.4,0.0,1,0.0109,0.175,0.3225,1,1,1,3
CUST000161,Silver,2,MAA,47.0,Other,Economy,2021-04-26,44.2,7154,2024-08-19,135,12,1013551.84,84462.65,6501.49,0.25,10,52.4,0.3333,91.67,6.5,3.5,0.3333,6,0.0848,0.2938,0.5621,2,3,4,9
CUST000162,Silver,2,CDG,22.0,M,Business,2022-01-26,35.2,20264,2024-11-14,48,22,1101708.87,50077.68,3743.67,0.1818,17,90.9,0.3182,77.27,7.29,3.24,0.5714,7,0.1442,0.2645,0.6305,3,4,4,11
CUST000163,Silver,2,JFK,29.0,M,Economy,2022-04-19,32.5,9068,2024-10-13,80,18,984270.26,54681.68,3410.64,0.1667,14,71.7,0.3333,77.78,6.2,3.36,0.4,5,0.1176,0.2353,0.5545,3,4,4,11
CUST000164,Gold,3,FRA,40.0,Other,Business,2022-06-18,30.5,66619,2024-12-28,4,33,4142480.65,125529.72,8338.48,0.4848,21,95.0,0.303,93.94,7.5,3.78,0.9,10,0.3124,0.419,0.7682,5,5,5,15
CUST000165,Bronze,1,JNB,23.0,Other,Economy,2020-07-02,54.0,4756,2024-11-17,45,6,213878.84,35646.47,2336.95,0.0,6,63.8,0.6667,83.33,6.0,3.3,0.5,2,0.0231,0.2251,0.5662,3,1,1,5
CUST000166,Bronze,1,BLR,70.0,M,Economy,2020-10-17,50.5,4724,2022-09-30,824,5,253510.26,50702.05,3505.06,0.2,5,97.8,0.2,100.0,7.5,3.45,1.0,2,0.0188,0.2068,0.7644,1,1,2,4
CUST000167,Bronze,1,NRT,74.0,Other,Economy,2020-02-29,58.1,2474,2024-02-29,307,9,261323.37,29035.93,2538.09,0.0,8,80.8,0.2222,100.0,5.0,3.2,0.0,1,0.0416,0.2434,0.3925,1,2,2,5
CUST000168,Silver,2,JFK,28.0,F,Premium Economy,2022-04-01,33.0,16147,2024-12-22,10,16,1321428.47,82589.28,4235.36,0.3125,14,110.0,0.3125,87.5,6.2,4.08,0.6,5,0.1181,0.2475,0.6675,5,4,4,13
CUST000169,Silver,2,SYD,26.0,F,Economy,2022-07-03,30.0,12921,2024-11-28,34,23,1127581.11,49025.27,2550.12,0.1739,19,87.7,0.2609,78.26,6.29,3.56,0.2857,7,0.1508,0.2275,0.547,4,4,4,12
CUST000170,Bronze,1,NBO,36.0,F,Economy,2022-04-01,33.0,1308,2024-10-24,69,5,102085.72,20417.14,1314.18,0.0,5,94.8,0.2,80.0,5.5,2.6,0.0,2,0.0135,0.1108,0.36,3,1,1,5
CUST000171,Silver,2,FRA,47.0,F,Economy,2022-08-26,28.2,17885,2024-12-18,14,12,1082422.11,90201.84,7652.73,0.25,11,69.6,0.25,75.0,6.33,3.13,0.6667,3,0.0872,0.2248,0.6063,5,3,4,12
CUST000172,Gold,3,NBO,36.0,F,Economy,2023-05-26,19.3,60172,2024-12-05,27,40,6121808.83,153045.22,9953.77,0.675,22,88.8,0.275,90.0,7.62,4.21,1.0,8,0.4209,0.3519,0.8357,4,5,5,14
CUST000173,Bronze,1,SIN,66.0,F,Economy,2021-12-20,36.4,419,2024-11-06,56,5,303044.13,60608.83,5899.06,0.2,5,103.6,0.6,80.0,7.5,3.65,0.5,2,0.0206,0.1274,0.6569,3,1,2,6
CUST000174,Gold,3,LHR,46.0,Other,Business,2021-11-28,37.1,31336,2024-10-04,89,35,4069338.63,116266.82,8493.54,0.4857,23,85.8,0.3143,77.14,6.85,3.41,0.5385,13,0.3211,0.406,0.6195,2,5,5,12
CUST000175,Bronze,1,SYD,30.0,Other,Economy,2022-02-18,34.4,329,2024-07-07,178,4,258974.45,64743.61,5576.18,0.25,4,106.0,0.0,100.0,6.0,3.73,0.3333,3,0.0134,0.1168,0.5622,1,1,2,4
CUST000176,Bronze,1,MAA,75.0,Other,Economy,2022-04-29,32.1,2609,2024-11-15,47,6,157520.97,26253.49,1741.12,0.0,6,105.2,0.1667,66.67,3.0,3.0,0.0,1,0.0211,0.1079,0.295,3,1,1,5
CUST000177,Bronze,1,ICN,49.0,Other,Economy,2023-05-22,19.4,136,2024-10-22,71,3,76526.39,25508.8,1621.23,0.0,3,91.0,0.6667,100.0,5.0,3.4,0.0,1,0.0014,0.0383,0.41,3,1,1,5
CUST000178,Platinum,4,LHR,56.0,F,Business,2023-09-18,15.5,264110,2024-12-20,12,71,15769761.5,222109.32,14832.06,0.831,34,98.2,0.2817,80.28,7.84,4.36,0.96,25,0.9325,0.7231,0.8476,5,5,5,15
CUST000179,Gold,3,MAA,67.0,F,Economy,2023-05-21,19.4,62523,2024-12-25,7,32,4383527.97,136985.25,8226.3,0.5625,21,82.8,0.3125,87.5,7.21,3.76,0.7143,14,0.3152,0.3555,0.7085,5,5,5,15
CUST000180,Bronze,1,DXB,27.0,F,Economy,2021-02-03,46.9,3863,2024-11-17,45,5,167820.24,33564.05,3227.49,0.0,5,79.8,0.4,80.0,7.0,2.5,0.0,1,0.0158,0.1868,0.4112,3,1,1,5
CUST000181,Platinum,4,CDG,51.0,F,First,2022-01-06,35.8,218202,2024-12-29,3,58,10402847.45,179359.44,12440.01,0.7586,30,89.9,0.3276,86.21,8.22,4.24,0.8889,18,0.6718,0.7673,0.8345,5,5,5,15
CUST000182,Platinum,4,DXB,57.0,F,First,2022-05-02,32.0,133947,2024-12-16,16,63,11933885.81,189426.76,13307.81,0.7778,34,88.3,0.3968,80.95,8.0,4.34,0.9375,16,0.7535,0.6341,0.8466,5,5,5,15
CUST000183,Silver,2,SIN,38.0,F,Economy,2020-03-17,57.5,14430,2024-11-07,55,13,569124.85,43778.83,3932.27,0.1538,11,95.6,0.0769,92.31,6.5,4.03,0.5,4,0.0749,0.373,0.6501,3,3,3,9
CUST000184,Bronze,1,FRA,67.0,M,Economy,2022-07-25,29.3,647,2024-11-09,53,6,166758.53,27793.09,1999.74,0.0,6,86.8,0.1667,83.33,5.67,3.2,0.0,3,0.0214,0.0906,0.4193,3,1,1,5
CUST000185,Bronze,1,LHR,53.0,Other,Economy,2020-03-31,57.1,4807,2024-08-09,145,7,254159.16,36308.45,2109.38,0.0,6,98.4,0.2857,100.0,5.5,2.95,0.0,2,0.0301,0.2413,0.3906,2,2,2,6
CUST000186,Silver,2,CDG,24.0,F,Premium Economy,2023-02-12,22.6,9504,2024-12-30,2,23,1615657.57,70245.98,2457.37,0.1739,17,84.4,0.3478,86.96,7.4,3.24,0.4,5,0.1678,0.1843,0.592,5,4,4,13
CUST000187,Bronze,1,FRA,59.0,M,Economy,2022-09-13,27.6,484,2024-06-16,199,5,171685.97,34337.19,3561.55,0.0,4,107.6,0.2,80.0,6.0,4.3,0.0,1,0.016,0.0815,0.5287,1,1,1,3
CUST000188,Platinum,4,BOM,44.0,M,Economy,2022-05-19,31.5,271346,2024-12-15,17,39,6723283.8,172391.89,11865.61,0.6923,26,89.4,0.3077,79.49,7.67,4.07,0.7778,9,0.4363,0.8163,0.7699,4,5,5,14
CUST000189,Silver,2,FRA,24.0,F,Economy,2021-03-05,45.9,22180,2024-12-22,10,17,1163539.34,68443.49,6420.5,0.1765,14,73.6,0.4706,70.59,6.0,3.48,0.25,4,0.1182,0.3229,0.5195,5,4,4,13
CUST000190,Silver,2,LAX,28.0,Other,Premium Economy,2022-05-07,31.9,5461,2024-08-30,124,14,968420.35,69172.88,5081.31,0.2857,11,101.8,0.5,100.0,8.0,3.55,0.5,4,0.0945,0.2273,0.6681,2,3,3,8
CUST000191,Gold,3,BKK,57.0,Other,Economy,2020-04-01,57.0,30684,2024-12-21,11,27,3589050.27,132927.79,9792.87,0.4815,20,108.6,0.2222,85.19,6.77,3.3,0.3077,13,0.2593,0.509,0.549,5,5,5,15
CUST000192,Bronze,1,DEL,38.0,M,Economy,2022-02-25,34.2,1929,2024-05-30,216,3,58661.06,19553.69,904.67,0.0,3,112.0,0.0,66.67,7.0,3.3,0.0,1,0.0008,0.1179,0.4812,1,1,1,3
CUST000193,Silver,2,SIN,34.0,Other,Premium Economy,2023-02-08,22.8,8873,2024-10-29,64,21,1415065.52,67384.07,4998.87,0.2381,18,73.8,0.2857,90.48,7.17,3.3,0.5,6,0.1495,0.1844,0.613,3,4,4,11
CUST000194,Gold,3,JNB,62.0,M,Premium Economy,2022-10-10,26.7,65280,2024-09-29,94,22,2430292.06,110467.82,8822.07,0.5,20,116.7,0.4545,86.36,7.29,3.77,0.8571,7,0.1906,0.3974,0.7482,2,4,4,10
CUST000195,Gold,3,NRT,41.0,F,Business,2020-03-09,57.8,74929,2024-09-17,106,22,2334918.39,106132.65,7825.18,0.5455,18,84.5,0.2273,90.91,8.0,4.22,0.8,5,0.1873,0.5727,0.8017,2,4,4,10
CUST000196,Bronze,1,SIN,46.0,Other,Economy,2020-12-06,48.9,4621,2024-05-01,245,6,440320.45,73386.74,6868.78,0.3333,6,110.5,0.1667,66.67,6.0,3.2,0.75,4,0.031,0.1983,0.62,1,1,2,4
CUST000197,Bronze,1,SYD,28.0,F,Premium Economy,2021-02-20,46.4,1682,2024-04-17,259,10,428334.94,42833.49,3821.54,0.1,9,112.7,0.1,90.0,5.25,3.23,0.0,4,0.0531,0.1813,0.4051,1,3,2,6
CUST000198,Silver,2,LAX,50.0,F,Economy,2022-04-10,32.8,20151,2024-12-07,25,14,720003.46,51428.82,4466.52,0.2143,12,117.6,0.4286,78.57,5.2,3.6,0.0,5,0.0858,0.2518,0.4355,4,3,3,10
CUST000199,Bronze,1,BOM,55.0,M,Economy,2021-05-10,43.8,522,2024-09-06,117,8,812537.0,101567.12,6002.61,0.25,8,65.1,0.375,87.5,5.33,3.43,0.0,3,0.0553,0.1661,0.4258,2,2,3,7
CUST000200,Platinum,4,JNB,67.0,Other,Business,2021-11-23,37.3,173958,2024-12-07,25,61,11990120.25,196559.35,14584.52,0.7869,34,86.9,0.1803,73.77,8.38,4.17,0.9375,16,0.7442,0.7156,0.847,4,5,5,14
CUST000201,Bronze,1,SIN,26.0,Other,Economy,2022-10-02,27.0,4401,2024-08-14,140,8,785017.93,98127.24,7172.18,0.25,8,112.9,0.375,75.0,,,,0,0.0543,0.0837,,2,2,3,7
CUST000202,Bronze,1,NRT,61.0,Other,Economy,2022-01-23,35.3,3107,2024-06-29,186,3,121625.21,40541.74,2411.17,0.0,3,101.3,0.3333,100.0,6.0,2.9,0.0,1,0.003,0.1253,0.4062,1,1,1,3
CUST000203,Silver,2,JFK,20.0,Other,Economy,2023-06-09,18.8,12886,2024-11-30,32,20,1635555.41,81777.77,2922.12,0.2,17,86.8,0.45,90.0,7.25,3.59,0.5,8,0.1516,0.169,0.6416,4,4,4,12
CUST000204,Bronze,1,BOM,33.0,Other,Economy,2023-09-08,15.8,1919,2024-09-04,119,6,311063.4,51843.9,2954.05,0.1667,4,73.8,0.3333,100.0,6.0,3.4,0.0,2,0.0265,0.0219,0.45,2,1,2,5
CUST000205,Bronze,1,ICN,70.0,Other,Economy,2023-03-14,21.6,4898,2023-12-06,392,5,97706.52,19541.3,1160.02,0.0,5,97.0,0.2,100.0,4.0,3.3,0.0,1,0.0134,0.0562,0.3613,1,1,1,3
CUST000206,Platinum,4,NRT,35.0,M,First,2023-09-27,15.2,204924,2024-12-23,9,71,14076761.05,198264.24,13814.04,0.8592,35,84.9,0.1831,87.32,8.05,4.13,0.9474,19,0.8734,0.6419,0.8327,5,5,5,15
CUST000207,Silver,2,CDG,68.0,Other,Economy,2022-12-21,24.4,9889,2024-12-19,13,14,569982.88,40713.06,4067.36,0.0714,11,59.9,0.3571,85.71,6.25,3.4,0.0,4,0.0806,0.1942,0.46,5,3,3,11
CUST000208,Gold,3,MAA,72.0,Other,Economy,2020-11-16,49.5,52045,2024-12-17,15,30,3734536.9,124484.56,8601.5,0.6,22,81.8,0.3333,83.33,7.5,4.55,0.75,4,0.2812,0.4986,0.7981,5,5,5,15
CUST000209,Bronze,1,JNB,31.0,F,Economy,2022-12-07,24.8,3684,2022-09-10,844,4,203655.52,50913.88,3502.88,0.0,4,107.8,0.5,50.0,,,,0,0.0115,0.0712,,1,1,1,3
CUST000210,Bronze,1,BLR,56.0,M,Economy,2022-10-31,26.1,4813,2024-04-19,257,7,218917.14,31273.88,1579.73,0.0,6,113.0,0.4286,71.43,5.33,3.2,0.0,3,0.0289,0.0795,0.4057,1,2,2,5
CUST000211,Silver,2,HYD,30.0,Other,Economy,2020-01-21,59.4,12949,2024-08-07,147,12,1338036.81,111503.07,8493.92,0.5,10,102.8,0.25,83.33,6.25,3.45,0.5,4,0.0961,0.381,0.5894,2,3,4,9
CUST000212,Silver,2,BKK,38.0,F,Economy,2021-02-15,46.5,15106,2024-12-05,27,22,2020599.86,91845.45,5542.33,0.2727,16,101.4,0.3182,81.82,5.86,3.6,0.5714,7,0.1763,0.3165,0.6048,4,4,4,12
CUST000213,Bronze,1,DXB,66.0,F,Economy,2023-03-09,21.8,3390,2024-05-27,219,4,236751.51,59187.88,3984.65,0.25,4,65.2,0.0,100.0,,,,0,0.0126,0.0552,,1,1,2,4
CUST000214,Bronze,1,FRA,64.0,F,Economy,2022-08-16,28.5,2702,2024-12-12,20,10,193820.54,19382.05,1456.08,0.0,10,81.9,0.3,90.0,6.25,3.15,0.0,4,0.0449,0.0892,0.4381,4,3,1,8
CUST000215,Silver,2,JNB,34.0,F,Economy,2022-01-10,35.7,10512,2024-11-10,52,12,1152379.26,96031.6,8977.01,0.3333,10,53.4,0.5,83.33,5.0,4.5,1.0,1,0.0897,0.254,0.7562,3,3,4,10
CUST000216,Platinum,4,JNB,29.0,Other,First,2020-04-03,57.0,289432,2024-12-21,11,58,10626563.71,183216.62,11560.77,0.8276,30,94.1,0.2069,89.66,7.83,3.97,0.7778,18,0.6797,0.9738,0.7675,5,5,5,15
CUST000217,Bronze,1,AUH,71.0,Other,Economy,2021-06-12,42.7,1237,2024-09-17,106,6,121630.81,20271.8,859.01,0.0,6,85.0,0.3333,100.0,,,,0,0.0199,0.1614,,2,1,1,4
CUST000218,Bronze,1,ORD,48.0,Other,Economy,2023-11-28,13.1,4359,2024-01-04,363,3,69615.99,23205.33,2267.13,0.0,3,117.3,0.0,100.0,5.0,3.3,0.0,2,0.0011,0.0111,0.4012,1,1,1,3
CUST000219,Gold,3,JFK,19.0,Other,Economy,2023-03-03,22.0,31312,2024-11-20,42,37,4940521.91,133527.62,11565.48,0.5405,25,92.9,0.2973,83.78,7.91,3.73,0.8182,11,0.3628,0.3271,0.7598,3,5,5,13
CUST000220,Gold,3,LHR,70.0,F,First,2020-10-31,50.0,51609,2024-11-18,44,27,3334244.02,123490.52,9353.54,0.5185,21,101.9,0.1852,92.59,7.43,3.5,0.5714,7,0.2504,0.5006,0.6588,3,5,5,13
CUST000221,Platinum,4,JNB,61.0,M,Business,2021-11-20,37.4,174421,2024-11-11,51,31,6004952.51,193708.15,12260.83,0.8065,19,93.5,0.2903,90.32,7.6,3.84,0.8,5,0.3662,0.7167,0.7525,3,5,5,13
CUST000222,Silver,2,BLR,62.0,M,Business,2023-06-20,18.4,15855,2024-10-08,85,18,1150120.15,63895.56,2907.8,0.2778,15,83.7,0.1667,83.33,7.25,3.47,0.5,4,0.1234,0.1709,0.6311,2,4,4,10
